Joint_1,Joint_2,Joint_3,Torque_1,Torque_2,Torque_3
-2.0943951023931953,-1.19679720136754,-1.7951958020513104,0.16263967808695157,0.08199656546562836,-0.006380357138138462
-2.0943951023931953,-1.19679720136754,-1.4959965017094252,0.16771494038424972,0.08707182776292652,-0.0013050948408403068
-2.0943951023931953,-1.19679720136754,-1.19679720136754,0.1729061660854709,0.0922630534641477,0.003886130860380893
-2.0943951023931953,-1.19679720136754,-0.8975979010256552,0.17775209200574285,0.09710897938441965,0.008732056780652836
-2.0943951023931953,-1.19679720136754,-0.5983986006837703,0.18182213636105377,0.10117902373973059,0.012802101135963757
-2.0943951023931953,-1.19679720136754,-0.29919930034188513,0.18475465784933887,0.10411154522801569,0.015734622624248858
-2.0943951023931953,-1.19679720136754,0.0,0.1862890890672054,0.10564597644588218,0.017269053842115363
-2.0943951023931953,-1.19679720136754,0.2991993003418849,0.18628908906720534,0.10564597644588217,0.017269053842115342
-2.0943951023931953,-1.19679720136754,0.5983986006837698,0.18475465784933887,0.10411154522801566,0.015734622624248837
-2.0943951023931953,-1.19679720136754,0.8975979010256547,0.18182213636105377,0.10117902373973059,0.012802101135963757
-2.0943951023931953,-1.19679720136754,1.19679720136754,0.17775209200574282,0.09710897938441963,0.008732056780652808
-2.0943951023931953,-1.19679720136754,1.495996501709425,0.17290616608547088,0.09226305346414769,0.0038861308603808722
-2.0943951023931953,-1.19679720136754,1.79519580205131,0.16771494038424972,0.08707182776292652,-0.0013050948408403068
-2.0943951023931953,-1.19679720136754,2.0943951023931953,0.16263967808695157,0.08199656546562836,-0.006380357138138462
-2.0943951023931953,-0.8975979010256552,-2.0943951023931953,0.16263967808695154,0.08199656546562833,-0.006380357138138469
-2.0943951023931953,-0.8975979010256552,-1.7951958020513104,0.16771494038424967,0.08707182776292649,-0.0013050948408403137
-2.0943951023931953,-0.8975979010256552,-1.4959965017094252,0.17290616608547088,0.09226305346414768,0.0038861308603808653
-2.0943951023931953,-0.8975979010256552,-1.19679720136754,0.17775209200574282,0.09710897938441963,0.008732056780652829
-2.0943951023931953,-0.8975979010256552,-0.8975979010256552,0.18182213636105377,0.10117902373973056,0.012802101135963764
-2.0943951023931953,-0.8975979010256552,-0.5983986006837703,0.18475465784933884,0.10411154522801563,0.015734622624248837
-2.0943951023931953,-0.8975979010256552,-0.29919930034188513,0.18628908906720532,0.10564597644588214,0.01726905384211533
-2.0943951023931953,-0.8975979010256552,0.0,0.18628908906720532,0.10564597644588214,0.01726905384211533
-2.0943951023931953,-0.8975979010256552,0.2991993003418849,0.18475465784933884,0.10411154522801563,0.015734622624248837
-2.0943951023931953,-0.8975979010256552,0.5983986006837698,0.18182213636105377,0.10117902373973056,0.012802101135963764
-2.0943951023931953,-0.8975979010256552,0.8975979010256547,0.17775209200574282,0.09710897938441963,0.008732056780652829
-2.0943951023931953,-0.8975979010256552,1.19679720136754,0.17290616608547088,0.09226305346414768,0.0038861308603808653
-2.0943951023931953,-0.8975979010256552,1.495996501709425,0.16771494038424967,0.08707182776292649,-0.0013050948408403137
-2.0943951023931953,-0.8975979010256552,1.79519580205131,0.16263967808695154,0.08199656546562833,-0.006380357138138469
-2.0943951023931953,-0.8975979010256552,2.0943951023931953,0.15813133852111308,0.0774882258997899,-0.010888696703976901
-2.0943951023931953,-0.5983986006837703,-2.0943951023931953,0.15986226297516815,0.07921915035384494,-0.0013050948408403137
-2.0943951023931953,-0.5983986006837703,-1.7951958020513104,0.16505348867638933,0.08441037605506613,0.0038861308603808722
-2.0943951023931953,-0.5983986006837703,-1.4959965017094252,0.1698994145966613,0.0892563019753381,0.008732056780652836
-2.0943951023931953,-0.5983986006837703,-1.19679720136754,0.17396945895197222,0.09332634633064904,0.012802101135963764
-2.0943951023931953,-0.5983986006837703,-0.8975979010256552,0.1769019804402573,0.09625886781893411,0.015734622624248844
-2.0943951023931953,-0.5983986006837703,-0.5983986006837703,0.1784364116581238,0.0977932990368006,0.017269053842115335
-2.0943951023931953,-0.5983986006837703,-0.29919930034188513,0.1784364116581238,0.0977932990368006,0.017269053842115335
-2.0943951023931953,-0.5983986006837703,0.0,0.1769019804402573,0.09625886781893411,0.015734622624248844
-2.0943951023931953,-0.5983986006837703,0.2991993003418849,0.17396945895197222,0.09332634633064904,0.012802101135963764
-2.0943951023931953,-0.5983986006837703,0.5983986006837698,0.1698994145966613,0.0892563019753381,0.008732056780652836
-2.0943951023931953,-0.5983986006837703,0.8975979010256547,0.16505348867638933,0.08441037605506613,0.0038861308603808722
-2.0943951023931953,-0.5983986006837703,1.19679720136754,0.15986226297516815,0.07921915035384494,-0.0013050948408403137
-2.0943951023931953,-0.5983986006837703,1.495996501709425,0.15478700067787002,0.07414388805654681,-0.006380357138138462
-2.0943951023931953,-0.5983986006837703,1.79519580205131,0.1502786611120316,0.0696355484907084,-0.01088869670397688
-2.0943951023931953,-0.5983986006837703,2.0943951023931953,0.14673783003259994,0.06609471741127673,-0.014429527783408537
-2.0943951023931953,-0.29919930034188513,-2.0943951023931953,0.15004587870693042,0.06940276608560723,0.003886130860380879
-2.0943951023931953,-0.29919930034188513,-1.7951958020513104,0.15489180462720237,0.07424869200587919,0.008732056780652829
-2.0943951023931953,-0.29919930034188513,-1.4959965017094252,0.1589618489825133,0.07831873636119012,0.012802101135963764
-2.0943951023931953,-0.29919930034188513,-1.19679720136754,0.16189437047079838,0.08125125784947519,0.015734622624248837
-2.0943951023931953,-0.29919930034188513,-0.8975979010256552,0.1634288016886649,0.08278568906734171,0.017269053842115342
-2.0943951023931953,-0.29919930034188513,-0.5983986006837703,0.1634288016886649,0.08278568906734171,0.017269053842115342
-2.0943951023931953,-0.29919930034188513,-0.29919930034188513,0.16189437047079838,0.08125125784947519,0.015734622624248837
-2.0943951023931953,-0.29919930034188513,0.0,0.1589618489825133,0.07831873636119012,0.012802101135963764
-2.0943951023931953,-0.29919930034188513,0.2991993003418849,0.15489180462720237,0.07424869200587919,0.008732056780652829
-2.0943951023931953,-0.29919930034188513,0.5983986006837698,0.15004587870693042,0.06940276608560723,0.003886130860380879
-2.0943951023931953,-0.29919930034188513,0.8975979010256547,0.14485465300570927,0.06421154038438605,-0.0013050948408403068
-2.0943951023931953,-0.29919930034188513,1.19679720136754,0.13977939070841108,0.05913627808708789,-0.006380357138138462
-2.0943951023931953,-0.29919930034188513,1.495996501709425,0.13527105114257265,0.054627938521249475,-0.01088869670397688
-2.0943951023931953,-0.29919930034188513,1.79519580205131,0.131730220063141,0.05108710744181782,-0.014429527783408537
-2.0943951023931953,-0.29919930034188513,2.0943951023931953,0.12947151585020492,0.04882840322888172,-0.016688231996344643
-2.0943951023931953,0.0,-2.0943951023931953,0.13406275410296403,0.05341964148164084,0.00873205678065284
-2.0943951023931953,0.0,-1.7951958020513104,0.13813279845827497,0.05748968583695177,0.012802101135963771
-2.0943951023931953,0.0,-1.4959965017094252,0.14106531994656005,0.06042220732523684,0.015734622624248847
-2.0943951023931953,0.0,-1.19679720136754,0.14259975116442655,0.061956638543103355,0.01726905384211535
-2.0943951023931953,0.0,-0.8975979010256552,0.14259975116442655,0.061956638543103355,0.01726905384211535
-2.0943951023931953,0.0,-0.5983986006837703,0.14106531994656005,0.06042220732523684,0.015734622624248837
-2.0943951023931953,0.0,-0.29919930034188513,0.13813279845827497,0.05748968583695177,0.012802101135963764
-2.0943951023931953,0.0,0.0,0.13406275410296403,0.053419641481640835,0.008732056780652829
-2.0943951023931953,0.0,0.2991993003418849,0.12921682818269206,0.04857371556136887,0.0038861308603808757
-2.0943951023931953,0.0,0.5983986006837698,0.12402560248147088,0.04338248986014769,-0.0013050948408403137
-2.0943951023931953,0.0,0.8975979010256547,0.11895034018417273,0.038307227562849544,-0.006380357138138455
-2.0943951023931953,0.0,1.19679720136754,0.1144420006183343,0.03379888799701111,-0.010888696703976894
-2.0943951023931953,0.0,1.495996501709425,0.11090116953890267,0.030258056917579466,-0.014429527783408537
-2.0943951023931953,0.0,1.79519580205131,0.10864246532596655,0.02799935270464336,-0.016688231996344643
-2.0943951023931953,0.0,2.0943951023931953,0.10786658376100552,0.027223471139682338,-0.01746411356130566
-2.0943951023931953,0.2991993003418849,-2.0943951023931953,0.11333305992511847,0.032689947303795285,0.012802101135963778
-2.0943951023931953,0.2991993003418849,-1.7951958020513104,0.11626558141340355,0.03562246879208036,0.01573462262424885
-2.0943951023931953,0.2991993003418849,-1.4959965017094252,0.11780001263127005,0.03715690000994686,0.017269053842115353
-2.0943951023931953,0.2991993003418849,-1.19679720136754,0.11780001263127005,0.03715690000994686,0.017269053842115353
-2.0943951023931953,0.2991993003418849,-0.8975979010256552,0.11626558141340355,0.03562246879208036,0.01573462262424885
-2.0943951023931953,0.2991993003418849,-0.5983986006837703,0.11333305992511845,0.03268994730379527,0.012802101135963763
-2.0943951023931953,0.2991993003418849,-0.29919930034188513,0.10926301556980753,0.028619902948484342,0.008732056780652833
-2.0943951023931953,0.2991993003418849,0.0,0.10441708964953557,0.02377397702821238,0.0038861308603808722
-2.0943951023931953,0.2991993003418849,0.2991993003418849,0.09922586394831438,0.018582751326991196,-0.0013050948408403103
-2.0943951023931953,0.2991993003418849,0.5983986006837698,0.09415060165101621,0.013507489029693042,-0.006380357138138464
-2.0943951023931953,0.2991993003418849,0.8975979010256547,0.08964226208517781,0.008999149463854626,-0.010888696703976878
-2.0943951023931953,0.2991993003418849,1.19679720136754,0.08610143100574616,0.005458318384422971,-0.014429527783408534
-2.0943951023931953,0.2991993003418849,1.495996501709425,0.08384272679281005,0.0031996141714868663,-0.016688231996344643
-2.0943951023931953,0.2991993003418849,1.79519580205131,0.08306684522784903,0.002423732606525845,-0.017464113561305665
-2.0943951023931953,0.2991993003418849,2.0943951023931953,0.08384272679281005,0.0031996141714868663,-0.016688231996344643
-2.0943951023931953,0.5983986006837698,-2.0943951023931953,0.08969872047185987,0.009055607850536678,0.015734622624248847
-2.0943951023931953,0.5983986006837698,-1.7951958020513104,0.09123315168972637,0.01059003906840318,0.017269053842115346
-2.0943951023931953,0.5983986006837698,-1.4959965017094252,0.09123315168972637,0.01059003906840318,0.017269053842115346
-2.0943951023931953,0.5983986006837698,-1.19679720136754,0.08969872047185987,0.009055607850536678,0.015734622624248847
-2.0943951023931953,0.5983986006837698,-0.8975979010256552,0.08676619898357478,0.006123086362251605,0.012802101135963771
-2.0943951023931953,0.5983986006837698,-0.5983986006837703,0.08269615462826385,0.0020530420069406682,0.008732056780652836
-2.0943951023931953,0.5983986006837698,-0.29919930034188513,0.0778502287079919,-0.002792883913331292,0.003886130860380873
-2.0943951023931953,0.5983986006837698,0.0,0.07265900300677071,-0.007984109614552478,-0.0013050948408403103
-2.0943951023931953,0.5983986006837698,0.2991993003418849,0.06758374070947255,-0.013059371911850625,-0.006380357138138459
-2.0943951023931953,0.5983986006837698,0.5983986006837698,0.06307540114363415,-0.017567711477689048,-0.010888696703976878
-2.0943951023931953,0.5983986006837698,0.8975979010256547,0.05953457006420249,-0.021108542557120698,-0.014429527783408528
-2.0943951023931953,0.5983986006837698,1.19679720136754,0.057275865851266386,-0.023367246770056804,-0.016688231996344637
-2.0943951023931953,0.5983986006837698,1.495996501709425,0.05649998428630536,-0.02414312833501783,-0.01746411356130566
-2.0943951023931953,0.5983986006837698,1.79519580205131,0.05727586585126637,-0.023367246770056808,-0.016688231996344643
-2.0943951023931953,0.5983986006837698,2.0943951023931953,0.05953457006420248,-0.021108542557120708,-0.014429527783408539
-2.0943951023931953,0.8975979010256547,-2.0943951023931953,0.06525975052120053,-0.015383362100122647,0.017269053842115353
-2.0943951023931953,0.8975979010256547,-1.7951958020513104,0.06525975052120055,-0.01538336210012264,0.017269053842115356
-2.0943951023931953,0.8975979010256547,-1.4959965017094252,0.06372531930333403,-0.016917793317989146,0.01573462262424885
-2.0943951023931953,0.8975979010256547,-1.19679720136754,0.060792797815048955,-0.01985031480627423,0.012802101135963771
-2.0943951023931953,0.8975979010256547,-0.8975979010256552,0.05672275345973802,-0.02392035916158516,0.008732056780652836
-2.0943951023931953,0.8975979010256547,-0.5983986006837703,0.05187682753946606,-0.02876628508185712,0.0038861308603808787
-2.0943951023931953,0.8975979010256547,-0.29919930034188513,0.04668560183824487,-0.03395751078307831,-0.0013050948408403085
-2.0943951023931953,0.8975979010256547,0.0,0.04161033954094673,-0.039032773080376455,-0.006380357138138456
-2.0943951023931953,0.8975979010256547,0.2991993003418849,0.0371019999751083,-0.04354111264621489,-0.010888696703976884
-2.0943951023931953,0.8975979010256547,0.5983986006837698,0.033561168895676646,-0.04708194372564654,-0.014429527783408532
-2.0943951023931953,0.8975979010256547,0.8975979010256547,0.03130246468274055,-0.049340647938582644,-0.016688231996344643
-2.0943951023931953,0.8975979010256547,1.19679720136754,0.03052658311777952,-0.05011652950354366,-0.01746411356130566
-2.0943951023931953,0.8975979010256547,1.495996501709425,0.03130246468274055,-0.049340647938582644,-0.016688231996344643
-2.0943951023931953,0.8975979010256547,1.79519580205131,0.03356116889567664,-0.047081943725646544,-0.014429527783408544
-2.0943951023931953,0.8975979010256547,2.0943951023931953,0.03710199997510828,-0.0435411126462149,-0.010888696703976897
-2.0943951023931953,1.19679720136754,-2.0943951023931953,0.042187659801909735,-0.03845545281941344,0.017269053842115356
-2.0943951023931953,1.19679720136754,-1.7951958020513104,0.04065322858404324,-0.039989884037279946,0.01573462262424885
-2.0943951023931953,1.19679720136754,-1.4959965017094252,0.03772070709575815,-0.04292240552556503,0.012802101135963768
-2.0943951023931953,1.19679720136754,-1.19679720136754,0.033650662740447215,-0.04699244988087596,0.008732056780652827
-2.0943951023931953,1.19679720136754,-0.8975979010256552,0.028804736820175255,-0.05183837580114793,0.0038861308603808705
-2.0943951023931953,1.19679720136754,-0.5983986006837703,0.02361351111895408,-0.05702960150236911,-0.0013050948408403103
-2.0943951023931953,1.19679720136754,-0.29919930034188513,0.018538248821655928,-0.06210486379966725,-0.006380357138138462
-2.0943951023931953,1.19679720136754,0.0,0.0140299092558175,-0.06661320336550568,-0.010888696703976889
-2.0943951023931953,1.19679720136754,0.2991993003418849,0.010489078176385853,-0.07015403444493733,-0.01442952778340853
-2.0943951023931953,1.19679720136754,0.5983986006837698,0.00823037396344974,-0.07241273865787345,-0.016688231996344643
-2.0943951023931953,1.19679720136754,0.8975979010256547,0.007454492398488731,-0.07318862022283446,-0.017464113561305658
-2.0943951023931953,1.19679720136754,1.19679720136754,0.00823037396344974,-0.07241273865787345,-0.016688231996344643
-2.0943951023931953,1.19679720136754,1.495996501709425,0.01048907817638585,-0.07015403444493734,-0.014429527783408535
-2.0943951023931953,1.19679720136754,1.79519580205131,0.014029909255817492,-0.06661320336550568,-0.010888696703976892
-2.0943951023931953,1.19679720136754,2.0943951023931953,0.01853824882165592,-0.06210486379966726,-0.006380357138138464
-2.0943951023931953,1.495996501709425,-2.0943951023931953,0.02253250482459894,-0.058110607796724244,0.01573462262424885
-2.0943951023931953,1.495996501709425,-1.7951958020513104,0.019599983336313864,-0.06104312928500932,0.012802101135963771
-2.0943951023931953,1.495996501709425,-1.4959965017094252,0.01552993898100292,-0.06511317364032027,0.008732056780652836
-2.0943951023931953,1.495996501709425,-1.19679720136754,0.010684013060730958,-0.06995909956059221,0.0038861308603808757
-2.0943951023931953,1.495996501709425,-0.8975979010256552,0.005492787359509779,-0.07515032526181341,-0.0013050948408403103
-2.0943951023931953,1.495996501709425,-0.5983986006837703,0.0004175250622116254,-0.08022558755911155,-0.006380357138138455
-2.0943951023931953,1.495996501709425,-0.29919930034188513,-0.0040908145036267895,-0.08473392712494997,-0.010888696703976877
-2.0943951023931953,1.495996501709425,0.0,-0.007631645583058455,-0.08827475820438163,-0.014429527783408534
-2.0943951023931953,1.495996501709425,0.2991993003418849,-0.009890349795994546,-0.09053346241731773,-0.01668823199634463
-2.0943951023931953,1.495996501709425,0.5983986006837698,-0.010666231360955574,-0.09130934398227875,-0.017464113561305655
-2.0943951023931953,1.495996501709425,0.8975979010256547,-0.009890349795994563,-0.09053346241731774,-0.01668823199634465
-2.0943951023931953,1.495996501709425,1.19679720136754,-0.007631645583058449,-0.08827475820438163,-0.014429527783408534
-2.0943951023931953,1.495996501709425,1.495996501709425,-0.004090814503626807,-0.08473392712495,-0.010888696703976894
-2.0943951023931953,1.495996501709425,1.79519580205131,0.0004175250622116171,-0.08022558755911155,-0.006380357138138469
-2.0943951023931953,1.495996501709425,2.0943951023931953,0.005492787359509762,-0.07515032526181342,-0.0013050948408403207
-2.0943951023931953,1.79519580205131,-2.0943951023931953,0.008040732364229076,-0.0726023802570941,0.012802101135963768
-2.0943951023931953,1.79519580205131,-1.7951958020513104,0.003970688008918137,-0.07667242461240505,0.008732056780652829
-2.0943951023931953,1.79519580205131,-1.4959965017094252,-0.0008752379113538127,-0.081518350532677,0.003886130860380879
-2.0943951023931953,1.79519580205131,-1.19679720136754,-0.006066463612575003,-0.08670957623389819,-0.0013050948408403137
-2.0943951023931953,1.79519580205131,-0.8975979010256552,-0.011141725909873156,-0.09178483853119634,-0.006380357138138459
-2.0943951023931953,1.79519580205131,-0.5983986006837703,-0.015650065475711572,-0.09629317809703475,-0.010888696703976877
-2.0943951023931953,1.79519580205131,-0.29919930034188513,-0.019190896555143225,-0.0998340091764664,-0.014429527783408527
-2.0943951023931953,1.79519580205131,0.0,-0.021449600768079332,-0.10209271338940251,-0.016688231996344637
-2.0943951023931953,1.79519580205131,0.2991993003418849,-0.02222548233304034,-0.10286859495436351,-0.017464113561305648
-2.0943951023931953,1.79519580205131,0.5983986006837698,-0.021449600768079332,-0.10209271338940251,-0.01668823199634464
-2.0943951023931953,1.79519580205131,0.8975979010256547,-0.019190896555143236,-0.09983400917646641,-0.01442952778340854
-2.0943951023931953,1.79519580205131,1.19679720136754,-0.015650065475711586,-0.09629317809703478,-0.01088869670397689
-2.0943951023931953,1.79519580205131,1.495996501709425,-0.011141725909873165,-0.09178483853119634,-0.006380357138138469
-2.0943951023931953,1.79519580205131,1.79519580205131,-0.006066463612575017,-0.0867095762338982,-0.0013050948408403241
-2.0943951023931953,1.79519580205131,2.0943951023931953,-0.0008752379113538272,0.023865634374119413,0.07045468183446774
-2.0943951023931953,2.0943951023931953,-2.0943951023931953,-3.963192621303513e-17,-0.0806431126213232,0.008732056780652829
-2.0943951023931953,2.0943951023931953,-1.7951958020513104,-0.004845925920271998,-0.08548903854159517,0.0038861308603808688
-2.0943951023931953,2.0943951023931953,-1.4959965017094252,-0.010037151621493181,-0.09068026424281636,-0.0013050948408403068
-2.0943951023931953,2.0943951023931953,-1.19679720136754,-0.015112413918791333,-0.09575552654011452,-0.006380357138138462
-2.0943951023931953,2.0943951023931953,-0.8975979010256552,-0.019620753484629758,-0.10026386610595295,-0.01088869670397689
-2.0943951023931953,2.0943951023931953,-0.5983986006837703,-0.023161584564061387,-0.10380469718538456,-0.01442952778340852
-2.0943951023931953,2.0943951023931953,-0.29919930034188513,-0.025420288776997493,-0.10606340139832067,-0.016688231996344626
-2.0943951023931953,2.0943951023931953,0.0,-0.026196170341958532,-0.10683928296328171,-0.01746411356130566
-2.0943951023931953,2.0943951023931953,0.2991993003418849,-0.025420288776997493,-0.10606340139832067,-0.016688231996344626
-2.0943951023931953,2.0943951023931953,0.5983986006837698,-0.0231615845640614,-0.10380469718538457,-0.014429527783408537
-2.0943951023931953,2.0943951023931953,0.8975979010256547,-0.019620753484629758,-0.10026386610595295,-0.01088869670397689
-2.0943951023931953,2.0943951023931953,1.19679720136754,-0.015112413918791333,-0.09575552654011452,-0.006380357138138462
-2.0943951023931953,2.0943951023931953,1.495996501709425,-0.010037151621493177,-0.09068026424281636,-0.0013050948408403137
-2.0943951023931953,2.0943951023931953,1.79519580205131,-0.004845925920272002,0.21483511190013949,0.3953740705245132
-2.0943951023931953,2.0943951023931953,2.0943951023931953,-3.963192621303513e-17,10.424718342256774,-23.980412094871348
-1.7951958020513104,-2.0943951023931953,-2.0943951023931953,0.08471796470416393,-33.18309066900373,-24.0058323836485
-1.7951958020513104,-2.0943951023931953,-1.7951958020513104,0.08697666891710003,-0.24923704299993465,-0.4059174674475643
-1.7951958020513104,-2.0943951023931953,-1.4959965017094252,0.09051749999653168,0.054627938521249524,-0.010888696703976887
-1.7951958020513104,-2.0943951023931953,-1.19679720136754,0.09502583956237012,0.059136278087087955,-0.006380357138138455
-1.7951958020513104,-2.0943951023931953,-0.8975979010256552,0.10010110185966825,0.06421154038438609,-0.0013050948408403137
-1.7951958020513104,-2.0943951023931953,-0.5983986006837703,0.10529232756088945,0.06940276608560728,0.0038861308603808722
-1.7951958020513104,-2.0943951023931953,-0.29919930034188513,0.11013825348116141,0.07424869200587925,0.008732056780652836
-1.7951958020513104,-2.0943951023931953,0.0,0.11420829783647235,0.07831873636119019,0.012802101135963775
-1.7951958020513104,-2.0943951023931953,0.2991993003418849,0.11714081932475742,0.08125125784947526,0.015734622624248858
-1.7951958020513104,-2.0943951023931953,0.5983986006837698,0.11867525054262391,0.08278568906734175,0.017269053842115342
-1.7951958020513104,-2.0943951023931953,0.8975979010256547,0.11867525054262391,0.08278568906734175,0.017269053842115342
-1.7951958020513104,-2.0943951023931953,1.19679720136754,0.11714081932475742,0.08125125784947526,0.015734622624248858
-1.7951958020513104,-2.0943951023931953,1.495996501709425,0.11420829783647235,0.07831873636119019,0.012802101135963775
-1.7951958020513104,-2.0943951023931953,1.79519580205131,0.11013825348116141,0.07424869200587925,0.008732056780652836
-1.7951958020513104,-2.0943951023931953,2.0943951023931953,0.10529232756088945,0.06940276608560728,0.0038861308603808722
-1.7951958020513104,-1.7951958020513104,-2.0943951023931953,0.10198427888655895,-0.03928926749553524,-0.08099807875750528
-1.7951958020513104,-1.7951958020513104,-1.7951958020513104,0.1055251099659906,0.06963554849070844,-0.010888696703976894
-1.7951958020513104,-1.7951958020513104,-1.4959965017094252,0.11003344953182903,0.07414388805654687,-0.006380357138138455
-1.7951958020513104,-1.7951958020513104,-1.19679720136754,0.11510871182912719,0.07921915035384502,-0.0013050948408402999
-1.7951958020513104,-1.7951958020513104,-0.8975979010256552,0.12029993753034836,0.08441037605506618,0.0038861308603808722
-1.7951958020513104,-1.7951958020513104,-0.5983986006837703,0.12514586345062034,0.08925630197533815,0.008732056780652829
-1.7951958020513104,-1.7951958020513104,-0.29919930034188513,0.12921590780593126,0.09332634633064908,0.012802101135963757
-1.7951958020513104,-1.7951958020513104,0.0,0.13214842929421633,0.09625886781893417,0.015734622624248844
